time,role,annotator_id,analysed_account_id,answer,ground_truth_label,bot_quality
1637045382.981052,BOTS+GROUPS_SHIFTED,591258635,552882726,BOT,BOT,LOW
1637045383.2313938,BOTS_ONLY,1448919485,56717374,USER,BOT,LIVE
1637045386.516351,BOTS_ONLY,1975879812,135643095,USER,BOT,HIGH
1637045387.8170772,BOTS_ONLY,1448919485,586027420,IDN,BOT,HIGH
1637045390.324254,BOTS+RANDOM,451926275,547631233,BOT,USER,
1637045398.988752,BOTS+RANDOM,889969266,586062767,USER,USER,
1637045404.7421253,BOTS+RANDOM,889969266,586062767,USER,USER,
1637045406.118184,BOTS_ONLY,1448919485,582027824,USER,BOT,HIGH
1637045406.5675032,BOTS_ONLY,923283466,34084752,IDN,BOT,LIVE
1637045406.893602,BOTS+RANDOM,1351219319,150279871,USER,BOT,LIVE
1637045410.7630568,BOTS+RANDOM,451926275,21811219,BOT,BOT,LIVE
1637045411.117752,BOTS_ONLY,1555616902,207784050,BOT,BOT,MID
1637045411.752125,BOTS_ONLY,1448919485,21811219,IDN,BOT,LIVE
1637045415.010491,BOTS_ONLY,923283466,153506431,IDN,BOT,MID
1637045416.336971,BOTS_ONLY,1448919485,582590600,USER,BOT,MID
1637045416.804984,BOTS_ONLY,1555616902,492334875,IDN,BOT,MID
1637045419.9249015,BOTS_ONLY,1448919485,507952154,BOT,BOT,LOW
1637045421.0540257,BOTS+GROUPS_SHIFTED,1971868463,584729854,BOT,BOT,MID
1637045422.8051095,BOTS+RANDOM,1767820372,28348840,IDN,USER,
1637045428.2346234,BOTS+RANDOM,451926275,273703234,BOT,USER,
1637045428.4176636,BOTS_ONLY,1448919485,355221227,USER,BOT,HIGH
1637045433.7298665,BOTS_ONLY,1448919485,374363465,USER,BOT,MID
1637045434.11163,BOTS+RANDOM,214950535,622706594,USER,USER,
1637045436.483589,BOTS_ONLY,1975879812,567967544,BOT,BOT,MID
1637045438.1000636,BOTS_ONLY,1448919485,386678237,BOT,BOT,MID
1637045438.401584,BOTS_ONLY,1555616902,13240830,USER,BOT,HIGH
1637045439.2142282,BOTS+RANDOM,451926275,192502671,BOT,USER,
1637045442.0255227,BOTS+RANDOM,1351219319,457161153,BOT,USER,
1637045444.599054,BOTS_ONLY,1448919485,584397323,IDN,BOT,LIVE
1637045449.401352,BOTS+RANDOM,451926275,433046038,BOT,USER,
1637045454.1664946,BOTS+GROUPS_SHIFTED,1971868463,388423,USER,USER,
1637045457.6631932,BOTS_ONLY,1555616902,139904297,USER,BOT,HIGH
1637045458.064773,BOTS_ONLY,1448919485,585771721,USER,BOT,LIVE
1637045459.2935038,BOTS+GROUPS_SHIFTED,474190227,18266159,USER,USER,
1637045464.41811,BOTS_ONLY,1448919485,585697549,BOT,BOT,LIVE
1637045473.1135738,BOTS+RANDOM,1767820372,211237519,USER,USER,
1637045480.5657113,BOTS+GROUPS_SHIFTED,591258635,185602652,USER,USER,
1637045482.5315382,BOTS+RANDOM,785202004,32586717,USER,BOT,LIVE
1637045484.940102,BOTS_ONLY,1448919485,539998404,USER,BOT,MID
1637045485.8738043,BOTS+RANDOM,889969266,413769534,BOT,USER,
1637045488.185299,BOTS_ONLY,923283466,582924708,BOT,BOT,LOW
1637045490.0950966,BOTS_ONLY,1448919485,585638945,IDN,BOT,LIVE
1637045493.9181862,BOTS_ONLY,1555616902,462248683,USER,BOT,HIGH
1637045502.1941535,BOTS_ONLY,1975879812,185176117,USER,BOT,LIVE
1637045508.3386035,BOTS_ONLY,1448919485,186579744,USER,BOT,HIGH
1637045510.166438,BOTS_ONLY,899202378,572374548,BOT,BOT,LIVE
1637045512.376156,BOTS+GROUPS_SHIFTED,1971868463,256189081,BOT,BOT,HIGH
1637045522.6794329,BOTS+GROUPS_SHIFTED,591258635,584472341,BOT,BOT,LIVE
1637045529.9178462,BOTS+RANDOM,1351219319,54637699,USER,USER,
1637045530.10887,BOTS_ONLY,1448919485,585826018,IDN,BOT,MID
1637045531.006544,BOTS+RANDOM,1767820372,136507629,USER,BOT,LIVE
1637045534.3547018,BOTS_ONLY,899202378,13838885,BOT,BOT,LIVE
1637045534.755293,BOTS_ONLY,923283466,223727585,BOT,BOT,MID
1637045538.3383417,BOTS_ONLY,1448919485,554254865,IDN,BOT,LOW
1637045538.5181203,BOTS_ONLY,899202378,398182688,IDN,BOT,MID
1637045544.6875286,BOTS+GROUPS_SHIFTED,1971868463,185602652,USER,USER,
1637045547.0811307,BOTS+RANDOM,889969266,395431019,IDN,USER,
1637045547.311973,BOTS_ONLY,1448919485,164801247,USER,BOT,LIVE
1637045549.1924992,BOTS_ONLY,899202378,118844075,USER,BOT,HIGH
1637045551.563886,BOTS_ONLY,1448919485,583637413,IDN,BOT,MID
1637045553.8788898,BOTS+GROUPS_SHIFTED,591258635,585351407,BOT,BOT,LOW
1637045556.568217,BOTS_ONLY,1555616902,40922386,USER,BOT,HIGH
1637045558.9592776,BOTS_ONLY,923283466,322464314,IDN,BOT,LOW
1637045559.583152,BOTS+RANDOM,451926275,237995474,BOT,USER,
1637045562.4561424,BOTS_ONLY,899202378,583433053,USER,BOT,MID
1637045563.0619893,BOTS+RANDOM,785202004,248442841,IDN,BOT,LOW
1637045563.5919125,BOTS_ONLY,442958340,185549930,USER,BOT,LIVE
1637045565.2513394,BOTS+RANDOM,1767820372,583159156,IDN,BOT,HIGH
1637045569.4510603,BOTS_ONLY,1975879812,581683333,BOT,BOT,HIGH
1637045574.211538,BOTS_ONLY,923283466,368087563,IDN,BOT,LOW
1637045578.3404918,BOTS+RANDOM,785202004,522067824,IDN,BOT,LOW
1637045582.0039542,BOTS+RANDOM,451926275,584112854,BOT,BOT,MID
1637045587.925155,BOTS+GROUPS_SHIFTED,1971868463,517921392,IDN,BOT,LOW
1637045588.124648,BOTS+GROUPS_SHIFTED,474190227,59313568,USER,USER,
1637045594.5546837,BOTS+RANDOM,889969266,572561158,USER,BOT,LIVE
1637045596.8405175,BOTS_ONLY,923283466,574076644,IDN,BOT,LOW
1637045599.8296278,BOTS+RANDOM,785202004,50044100,USER,BOT,LIVE
1637045600.5778897,BOTS_ONLY,899202378,309953861,USER,BOT,HIGH
1637045604.1196215,BOTS+RANDOM,1767820372,120205104,USER,BOT,HIGH
1637045607.7302327,BOTS+GROUPS_SHIFTED,1971868463,46079123,IDN,USER,
1637045609.4993172,BOTS_ONLY,1555616902,583058466,BOT,BOT,MID
1637045615.2961628,BOTS+RANDOM,1351219319,575791635,BOT,BOT,LOW
1637045616.705883,BOTS+RANDOM,785202004,454496541,USER,USER,
1637045617.330945,BOTS_ONLY,1975879812,282944292,BOT,BOT,LIVE
1637045618.7982554,BOTS_ONLY,1555616902,584990336,BOT,BOT,MID
1637045620.0329676,BOTS_ONLY,899202378,376764972,USER,BOT,HIGH
1637045626.5744483,BOTS+RANDOM,889969266,38464074,BOT,BOT,LIVE
1637045628.3536017,BOTS+RANDOM,1351219319,231217803,IDN,BOT,LOW
1637045628.647812,BOTS+GROUPS_SHIFTED,1971868463,194236174,IDN,USER,
1637045630.958855,BOTS+GROUPS_SHIFTED,591258635,450570400,USER,USER,
1637045637.2686205,BOTS_ONLY,923283466,524981754,BOT,BOT,MID
1637045642.585882,BOTS+RANDOM,889969266,462600084,BOT,USER,
1637045647.4142532,BOTS+GROUPS_SHIFTED,1971868463,107373505,IDN,BOT,LIVE
1637045657.714671,BOTS_ONLY,899202378,582922894,BOT,BOT,LOW
1637045660.0835192,BOTS+RANDOM,785202004,276544250,BOT,BOT,MID
1637045662.35652,BOTS_ONLY,899202378,580793425,IDN,BOT,LOW
1637045667.0687835,BOTS_ONLY,442958340,582590600,BOT,BOT,MID
1637045668.9053757,BOTS_ONLY,923283466,297019022,USER,BOT,HIGH
1637045670.7660863,BOTS_ONLY,1555616902,157439872,BOT,BOT,LIVE
1637045670.986657,BOTS_ONLY,1975879812,102694856,USER,BOT,HIGH
1637045676.3373537,BOTS+RANDOM,889969266,364733303,BOT,USER,
1637045678.778253,BOTS_ONLY,1555616902,394998260,BOT,BOT,HIGH
1637045682.8166914,BOTS+RANDOM,214950535,453414499,BOT,USER,
1637045691.5010135,BOTS_ONLY,923283466,56678255,USER,BOT,HIGH
1637045692.7312322,BOTS_ONLY,1975879812,557417240,BOT,BOT,LOW
1637045694.6468797,BOTS+RANDOM,451926275,401034594,BOT,USER,
1637045696.2047024,BOTS+GROUPS_SHIFTED,474190227,290053066,USER,USER,
1637045700.4111917,BOTS_ONLY,923283466,512477052,IDN,BOT,LOW
1637045701.644246,BOTS+GROUPS_SHIFTED,1971868463,156908839,USER,BOT,LIVE
1637045705.4604216,BOTS+RANDOM,1351219319,63929411,USER,BOT,HIGH
1637045707.9954174,BOTS+GROUPS_SHIFTED,591258635,72464628,USER,BOT,LIVE
1637045712.9353192,BOTS+RANDOM,1767820372,433046038,USER,USER,
1637045717.889187,BOTS+RANDOM,785202004,161376901,USER,BOT,HIGH
1637045720.5991735,BOTS+RANDOM,889969266,190946476,USER,BOT,LOW
1637045722.708104,BOTS_ONLY,923283466,168892038,BOT,BOT,LIVE
1637045723.8602686,BOTS_ONLY,442958340,585752901,IDN,BOT,LIVE
1637045729.2518034,BOTS+RANDOM,785202004,517582045,IDN,BOT,MID
1637045742.0904117,BOTS+GROUPS_SHIFTED,1971868463,8799520,USER,USER,
1637045742.7627895,BOTS_ONLY,923283466,452892307,IDN,BOT,MID
1637045745.9762876,BOTS+RANDOM,1767820372,313872881,IDN,USER,
1637045754.1793926,BOTS_ONLY,923283466,497519702,IDN,BOT,MID
1637045755.758222,BOTS+GROUPS_SHIFTED,474190227,527933368,BOT,BOT,HIGH
1637045756.0609102,BOTS+GROUPS_SHIFTED,1971868463,1879010,IDN,USER,
1637045756.9003344,BOTS+RANDOM,1351219319,553367781,BOT,USER,
1637045757.7876916,BOTS_ONLY,1975879812,137902046,BOT,BOT,LIVE
1637045767.6383526,BOTS+GROUPS_SHIFTED,1971868463,574748811,IDN,BOT,MID
1637045769.0011988,BOTS+RANDOM,214950535,166449963,USER,USER,
1637045769.1970067,BOTS+RANDOM,785202004,489307611,USER,USER,
1637045785.5878482,BOTS_ONLY,1975879812,528454332,BOT,BOT,LOW
1637045792.561588,BOTS_ONLY,442958340,585791480,IDN,BOT,HIGH
1637045794.850836,BOTS+RANDOM,451926275,2983082,BOT,USER,
1637045795.5353892,BOTS+RANDOM,889969266,177326796,BOT,USER,
1637045798.4039562,BOTS+RANDOM,785202004,532614220,USER,BOT,HIGH
1637045800.1198766,BOTS+RANDOM,214950535,312300933,USER,BOT,LIVE
1637045803.7054648,BOTS+RANDOM,451926275,560911930,BOT,USER,
1637045804.305426,BOTS_ONLY,1975879812,580588135,IDN,BOT,MID
1637045806.5394316,BOTS+GROUPS_SHIFTED,1971868463,370520922,BOT,BOT,MID
1637045807.3329685,BOTS_ONLY,923283466,279038949,USER,BOT,MID
1637045818.6303346,BOTS+RANDOM,1351219319,280569011,BOT,USER,
1637045821.200188,BOTS+RANDOM,1767820372,627103,USER,BOT,HIGH
1637045823.5165024,BOTS_ONLY,923283466,308568941,IDN,BOT,LOW
1637045823.9148276,BOTS+RANDOM,785202004,26497060,IDN,BOT,LIVE
1637045824.9922578,BOTS_ONLY,442958340,585323562,IDN,BOT,LIVE
1637045837.1365342,BOTS+GROUPS_SHIFTED,1971868463,561668400,IDN,USER,
1637045837.364967,BOTS+GROUPS_SHIFTED,591258635,537926556,BOT,BOT,LOW
1637045838.7062168,BOTS_ONLY,1555616902,187100812,BOT,BOT,LIVE
1637045840.1779249,BOTS+RANDOM,1351219319,406998860,IDN,BOT,MID
1637045843.7024128,BOTS_ONLY,923283466,511590638,IDN,BOT,MID
1637045851.1949987,BOTS+RANDOM,451926275,167851543,BOT,USER,
1637045858.520969,BOTS+GROUPS_SHIFTED,474190227,148569017,USER,USER,
1637045859.2746906,BOTS+RANDOM,785202004,330790754,USER,BOT,HIGH
1637045862.3972914,BOTS_ONLY,923283466,498380529,IDN,BOT,HIGH
1637045865.1848168,BOTS+RANDOM,451926275,388233405,BOT,USER,
1637045865.8150146,BOTS+RANDOM,1351219319,559170714,IDN,BOT,MID
1637045873.190286,BOTS+RANDOM,889969266,391893998,BOT,USER,
1637045874.9181426,BOTS+GROUPS_SHIFTED,591258635,278532739,USER,USER,
1637045876.3337994,BOTS_ONLY,923283466,582946588,IDN,BOT,LOW
1637045876.565592,BOTS+RANDOM,785202004,340544534,USER,USER,
1637045880.5374644,BOTS_ONLY,1975879812,585739303,BOT,BOT,LIVE
1637045887.0952775,BOTS+RANDOM,1351219319,337098401,IDN,BOT,LOW
1637045888.726457,BOTS+RANDOM,214950535,550169630,USER,BOT,HIGH
1637045889.4673145,BOTS+GROUPS_SHIFTED,1971868463,585196322,BOT,BOT,LIVE
1637045889.6651156,BOTS+RANDOM,889969266,191882763,BOT,BOT,HIGH
1637045898.7026122,BOTS+RANDOM,1767820372,486239827,USER,USER,
1637045899.0151596,BOTS+GROUPS_SHIFTED,1971868463,22324003,IDN,USER,
1637045903.054237,BOTS+RANDOM,785202004,182306838,USER,USER,
1637045903.3595924,BOTS_ONLY,1555616902,582140888,USER,BOT,LIVE
1637045909.361607,BOTS+RANDOM,889969266,139904297,BOT,BOT,HIGH
1637045919.4080777,BOTS+RANDOM,1351219319,369076862,IDN,BOT,LIVE
1637045920.4318552,BOTS+GROUPS_SHIFTED,1971868463,585644453,IDN,BOT,LIVE
1637045921.1631098,BOTS_ONLY,442958340,562957167,BOT,BOT,HIGH
1637045925.2773848,BOTS_ONLY,1975879812,583961207,BOT,BOT,LIVE
1637045929.6245232,BOTS+RANDOM,785202004,546050890,BOT,USER,
1637045930.0301642,BOTS_ONLY,1555616902,73308643,BOT,BOT,LIVE
1637045930.567837,BOTS+GROUPS_SHIFTED,1971868463,585192252,IDN,BOT,LIVE
1637045932.354828,BOTS+GROUPS_SHIFTED,591258635,125449436,USER,USER,
1637045934.4465978,BOTS+GROUPS_SHIFTED,1971868463,530747572,IDN,BOT,MID
1637045940.152217,BOTS+RANDOM,1767820372,421810358,IDN,BOT,LOW
1637045944.6964872,BOTS+GROUPS_SHIFTED,1971868463,459880410,IDN,BOT,LIVE
1637045949.8750672,BOTS+GROUPS_SHIFTED,474190227,585781040,BOT,BOT,LIVE
1637045950.3172948,BOTS+RANDOM,889969266,584926255,BOT,BOT,MID
1637045961.617448,BOTS+RANDOM,889969266,583406502,BOT,BOT,MID
1637045968.4806051,BOTS+RANDOM,1351219319,389114586,IDN,USER,
1637045977.3581686,BOTS+RANDOM,889969266,190806646,BOT,USER,
1637045981.6290066,BOTS_ONLY,923283466,123304262,BOT,BOT,LIVE
1637045982.7913115,BOTS+GROUPS_SHIFTED,1971868463,160289360,BOT,BOT,LIVE
1637045985.1565013,BOTS+RANDOM,785202004,230767095,USER,USER,
1637045986.354103,BOTS+RANDOM,214950535,276544250,BOT,BOT,MID
1637045996.9732604,BOTS_ONLY,442958340,1337599,USER,BOT,HIGH
1637046001.2537456,BOTS+RANDOM,1351219319,28842342,USER,USER,
1637046005.1159806,BOTS+RANDOM,785202004,583463157,IDN,BOT,MID
1637046014.3839676,BOTS+RANDOM,451926275,227626638,BOT,BOT,HIGH
1637046020.118024,BOTS+RANDOM,785202004,464606628,BOT,USER,
1637046023.2807138,BOTS_ONLY,442958340,585835742,IDN,BOT,MID
1637046024.1074512,BOTS+GROUPS_SHIFTED,1971868463,459179396,IDN,USER,
1637046028.3390346,BOTS+RANDOM,889969266,202944034,USER,BOT,HIGH
1637046030.8867996,BOTS+GROUPS_SHIFTED,591258635,585980763,BOT,BOT,HIGH
1637046036.677262,BOTS_ONLY,1975879812,143734109,BOT,BOT,LIVE
1637046037.621148,BOTS+RANDOM,451926275,155262469,BOT,BOT,LOW
1637046039.4508371,BOTS+RANDOM,1767820372,582351166,USER,BOT,MID
1637046047.9573488,BOTS+RANDOM,785202004,16790646,USER,BOT,HIGH
1637046051.4097817,BOTS+RANDOM,1351219319,470114992,BOT,BOT,LOW
1637046054.2555068,BOTS+GROUPS_SHIFTED,1971868463,339319473,USER,USER,
1637046063.4801412,BOTS+RANDOM,451926275,8287012,BOT,USER,
1637046064.0076206,BOTS+RANDOM,785202004,477304360,USER,USER,
1637046066.1156635,BOTS+GROUPS_SHIFTED,474190227,146352901,USER,USER,
1637046074.7641177,BOTS+GROUPS_SHIFTED,1971868463,249644,IDN,USER,
1637046090.8127155,BOTS+RANDOM,1767820372,585020579,IDN,BOT,MID
1637046093.46268,BOTS+RANDOM,889969266,32586717,USER,BOT,LIVE
1637046093.731634,BOTS+RANDOM,785202004,454015832,IDN,BOT,MID
1637046094.6929092,BOTS_ONLY,923283466,12899719,BOT,BOT,LIVE
1637046100.3352523,BOTS+RANDOM,214950535,148416492,BOT,BOT,LIVE
1637046103.4353957,BOTS+RANDOM,785202004,559498136,USER,BOT,MID
1637046109.1871405,BOTS+RANDOM,889969266,281266646,BOT,USER,
1637046114.7130003,BOTS+GROUPS_SHIFTED,1971868463,583941680,BOT,BOT,MID
1637046117.5188806,BOTS+GROUPS_SHIFTED,474190227,69708601,BOT,BOT,LIVE
1637046117.9945726,BOTS+RANDOM,1351219319,202670848,BOT,BOT,MID
1637046124.100818,BOTS+RANDOM,785202004,404514391,BOT,USER,
1637046124.6216204,BOTS_ONLY,1975879812,259566612,BOT,BOT,MID
1637046129.5152786,BOTS_ONLY,1555616902,179785042,BOT,BOT,LIVE
1637046131.9597938,BOTS+GROUPS_SHIFTED,591258635,104040874,USER,USER,
1637046136.3309567,BOTS_ONLY,1555616902,581599677,BOT,BOT,MID
1637046139.1939664,BOTS+RANDOM,1351219319,86121729,BOT,USER,
1637046141.2745898,BOTS_ONLY,1555616902,583092021,BOT,BOT,LOW
1637046141.7209723,BOTS+RANDOM,451926275,141303244,BOT,BOT,HIGH
1637046146.2093112,BOTS_ONLY,1555616902,548013581,BOT,BOT,LOW
1637046146.4738576,BOTS+GROUPS_SHIFTED,591258635,386678237,BOT,BOT,MID
1637046146.9835024,BOTS+RANDOM,889969266,24810141,BOT,BOT,LIVE
1637046149.5175486,BOTS+RANDOM,785202004,581986950,IDN,BOT,LOW
1637046150.849172,BOTS_ONLY,1975879812,580793425,BOT,BOT,LOW
1637046152.7799275,BOTS+RANDOM,451926275,588783715,BOT,USER,
1637046154.9181905,BOTS+RANDOM,785202004,585270768,IDN,BOT,LOW
1637046156.7218118,BOTS_ONLY,1555616902,561506070,BOT,BOT,MID
1637046160.8324609,BOTS+GROUPS_SHIFTED,591258635,468823351,BOT,BOT,HIGH
1637046163.5663266,BOTS+GROUPS_SHIFTED,474190227,288771494,IDN,USER,
1637046167.0633466,BOTS_ONLY,923283466,581984838,USER,BOT,HIGH
1637046169.3680491,BOTS_ONLY,1975879812,214499941,IDN,BOT,MID
1637046171.3765645,BOTS+RANDOM,889969266,259197962,BOT,USER,
1637046174.646053,BOTS+RANDOM,785202004,168794398,USER,USER,
1637046180.9136612,BOTS_ONLY,923283466,45260812,IDN,BOT,LOW
1637046181.3161082,BOTS+RANDOM,1767820372,658522804,BOT,USER,
1637046181.9520435,BOTS+RANDOM,1351219319,578193546,BOT,BOT,MID
1637046184.1667533,BOTS+GROUPS_SHIFTED,1970646870,258844091,USER,USER,
1637046189.8855731,BOTS_ONLY,1975879812,585956083,IDN,BOT,HIGH
1637046194.3881907,BOTS+RANDOM,451926275,398182688,BOT,BOT,MID
1637046196.628435,BOTS+RANDOM,889969266,72324793,BOT,USER,
1637046205.7732034,BOTS_ONLY,923283466,328209450,USER,BOT,MID
1637046206.2652428,BOTS_ONLY,1975879812,576075265,IDN,BOT,LIVE
1637046211.9977908,BOTS+RANDOM,451926275,334282809,BOT,BOT,HIGH
1637046215.6616542,BOTS+GROUPS_SHIFTED,474190227,68588456,USER,BOT,LOW
1637046218.277715,BOTS_ONLY,442958340,514301574,BOT,BOT,MID
1637046218.898234,BOTS+RANDOM,785202004,441881808,BOT,BOT,HIGH
1637046223.3747056,BOTS+RANDOM,451926275,323052815,BOT,USER,
1637046224.9922786,BOTS+GROUPS_SHIFTED,474190227,583332247,BOT,BOT,LOW
1637046225.702917,BOTS+RANDOM,214950535,282187448,BOT,USER,
1637046226.6803734,BOTS_ONLY,923283466,585731177,BOT,BOT,LIVE
1637046231.9061615,BOTS+RANDOM,1351219319,325040567,BOT,USER,
1637046235.3605795,BOTS_ONLY,1975879812,562850782,USER,BOT,HIGH
1637046240.1015637,BOTS+GROUPS_SHIFTED,1971868463,565900104,BOT,BOT,MID
1637046262.7971978,BOTS_ONLY,1555616902,299387666,BOT,BOT,MID
1637046266.642557,BOTS+RANDOM,785202004,583828963,IDN,BOT,MID
1637046268.3474898,BOTS_ONLY,1555616902,513941273,BOT,BOT,MID
1637046268.6968558,BOTS+GROUPS_SHIFTED,1970646870,584252392,USER,BOT,LIVE
1637046272.8518543,BOTS+RANDOM,1767820372,558636554,BOT,BOT,LOW
1637046274.1140954,BOTS_ONLY,1555616902,402663596,BOT,BOT,LOW
1637046274.6175065,BOTS+GROUPS_SHIFTED,474190227,222446283,BOT,BOT,LOW
1637046274.9604342,BOTS_ONLY,923283466,578660191,IDN,BOT,LIVE
1637046277.1649573,BOTS+GROUPS_SHIFTED,1971868463,242243586,USER,USER,
1637046280.021561,BOTS+RANDOM,214950535,614992643,BOT,USER,
1637046281.404122,BOTS_ONLY,1555616902,403418134,BOT,BOT,HIGH
1637046287.282197,BOTS_ONLY,1975879812,577364632,IDN,BOT,LOW
1637046288.8361876,BOTS+RANDOM,1351219319,8160943,BOT,USER,
1637046299.0969515,BOTS+GROUPS_SHIFTED,474190227,583259396,IDN,BOT,LOW
1637046299.9589708,BOTS+GROUPS_SHIFTED,1971868463,330972397,IDN,BOT,HIGH
1637046309.2964163,BOTS+RANDOM,1351219319,511427107,BOT,BOT,MID
1637046311.3525126,BOTS+GROUPS_SHIFTED,1970646870,162711457,USER,BOT,LIVE
1637046312.5905752,BOTS+RANDOM,1767820372,142661590,IDN,USER,
1637046327.65469,BOTS+GROUPS_SHIFTED,591258635,358497250,BOT,USER,
1637046328.2886505,BOTS+GROUPS_SHIFTED,1971868463,581406829,IDN,BOT,LOW
1637046331.173571,BOTS+RANDOM,1767820372,118844075,IDN,BOT,HIGH
1637046332.1961098,BOTS+GROUPS_SHIFTED,1971868463,572198617,IDN,BOT,LOW
1637046332.401106,BOTS_ONLY,1555616902,430678592,BOT,BOT,MID
1637046336.6307912,BOTS_ONLY,1555616902,512376457,BOT,BOT,MID
1637046351.7188268,BOTS+RANDOM,1351219319,78447468,BOT,USER,
1637046352.1474752,BOTS_ONLY,1975879812,192062603,BOT,BOT,LIVE
1637046360.112378,BOTS_ONLY,1975879812,584165267,IDN,BOT,HIGH
1637046361.3011343,BOTS_ONLY,442958340,186507876,USER,BOT,LOW
1637046367.3128974,BOTS+GROUPS_SHIFTED,591258635,10333393,USER,BOT,LIVE
1637046369.9930637,BOTS_ONLY,442958340,583999114,IDN,BOT,LIVE
1637046372.756312,BOTS+GROUPS_SHIFTED,474190227,408969283,BOT,USER,
1637046375.0947058,BOTS_ONLY,1975879812,585731203,IDN,BOT,LIVE
1637046391.716091,BOTS+RANDOM,214950535,583735152,USER,BOT,MID
1637046392.8646572,BOTS+GROUPS_SHIFTED,591258635,309063554,USER,BOT,HIGH
1637046394.8334627,BOTS+RANDOM,1351219319,502274947,BOT,USER,
1637046396.8459425,BOTS+GROUPS_SHIFTED,1970646870,21556033,USER,USER,
1637046409.3695652,BOTS_ONLY,923283466,575628715,BOT,BOT,LOW
1637046410.5826156,BOTS_ONLY,442958340,68005733,USER,BOT,LIVE
1637046410.8712037,BOTS+GROUPS_SHIFTED,1970646870,541018030,IDN,BOT,LOW
1637046420.984303,BOTS_ONLY,1555616902,119008434,USER,BOT,LIVE
1637046425.002065,BOTS+GROUPS_SHIFTED,1970646870,35218693,BOT,BOT,LIVE
1637046426.1022592,BOTS+RANDOM,1351219319,101025440,BOT,USER,
1637046426.6395905,BOTS+GROUPS_SHIFTED,474190227,239054561,USER,USER,
1637046434.1416483,BOTS+RANDOM,1351219319,482473397,BOT,USER,
1637046437.7532315,BOTS+GROUPS_SHIFTED,1970646870,485207705,BOT,BOT,MID
1637046438.5125804,BOTS+RANDOM,214950535,471344766,USER,BOT,HIGH
1637046439.5424,BOTS+RANDOM,1767820372,359942505,USER,BOT,MID
1637046441.2442536,BOTS+GROUPS_SHIFTED,591258635,440817028,BOT,USER,
1637046451.6254349,BOTS+GROUPS_SHIFTED,474190227,573938721,USER,USER,
1637046454.5602078,BOTS_ONLY,1975879812,175891420,USER,BOT,HIGH
1637046461.8995495,BOTS+RANDOM,1351219319,230588376,USER,USER,
1637046463.8878222,BOTS+GROUPS_SHIFTED,1970646870,136965355,USER,USER,
1637046465.5526266,BOTS+RANDOM,1767820372,579764835,IDN,BOT,LOW
1637046473.3085186,BOTS_ONLY,1555616902,584425329,IDN,BOT,MID
1637046477.5697572,BOTS_ONLY,1975879812,584979341,IDN,BOT,MID
1637046477.8657377,BOTS_ONLY,1555616902,528689967,BOT,BOT,LOW
1637046478.035962,BOTS_ONLY,923283466,36851277,USER,BOT,HIGH
1637046481.140211,BOTS+RANDOM,1351219319,400425203,BOT,USER,
1637046485.052138,BOTS+GROUPS_SHIFTED,474190227,584768711,IDN,BOT,MID
1637046485.463066,BOTS+GROUPS_SHIFTED,591258635,106015740,BOT,BOT,HIGH
1637046489.570696,BOTS+RANDOM,214950535,583428435,BOT,BOT,MID
1637046491.9904523,BOTS_ONLY,1555616902,9108379,USER,BOT,LIVE
1637046503.6698456,BOTS+RANDOM,1351219319,444578588,IDN,BOT,LOW
1637046537.4597812,BOTS+RANDOM,214950535,580467739,BOT,BOT,LIVE
1637046538.9888692,BOTS+RANDOM,1351219319,282187448,BOT,USER,
1637046539.1900363,BOTS_ONLY,442958340,548013581,IDN,BOT,LOW
1637046541.2774577,BOTS+RANDOM,1767820372,451520329,USER,BOT,HIGH
1637046550.1964574,BOTS_ONLY,923283466,245948295,BOT,BOT,HIGH
1637046551.121573,BOTS+GROUPS_SHIFTED,591258635,564517426,BOT,BOT,MID
1637046554.2807262,BOTS_ONLY,1975879812,50657494,BOT,BOT,HIGH
1637046563.9862976,BOTS+RANDOM,1351219319,579549178,BOT,BOT,LOW
1637046565.195171,BOTS+RANDOM,214950535,583044688,BOT,BOT,MID
1637046571.6738763,BOTS_ONLY,442958340,407902627,IDN,BOT,MID
1637046573.3986037,BOTS_ONLY,923283466,138159415,USER,BOT,HIGH
1637046578.0690167,BOTS+GROUPS_SHIFTED,1970646870,345210766,USER,USER,
1637046578.7137847,BOTS+GROUPS_SHIFTED,474190227,569175325,BOT,BOT,LOW
1637046580.8089302,BOTS+RANDOM,1351219319,576589826,IDN,BOT,LIVE
1637046580.9937265,BOTS_ONLY,1555616902,127888935,BOT,BOT,LIVE
1637046585.4172838,BOTS_ONLY,1555616902,583961207,BOT,BOT,LIVE
1637046587.7033007,BOTS_ONLY,923283466,308539136,IDN,BOT,LOW
1637046589.2280114,BOTS+GROUPS_SHIFTED,1970646870,498842301,IDN,USER,
1637046589.681672,BOTS_ONLY,1555616902,571929748,BOT,BOT,LOW
1637046591.952886,BOTS+RANDOM,214950535,553165720,BOT,BOT,MID
1637046592.3325517,BOTS+RANDOM,1351219319,384518372,IDN,USER,
1637046594.139006,BOTS+GROUPS_SHIFTED,591258635,351544425,USER,USER,
1637046594.9323268,BOTS_ONLY,1555616902,585834681,BOT,BOT,MID
1637046600.401973,BOTS_ONLY,1555616902,10715537,BOT,BOT,LIVE
1637046606.044621,BOTS_ONLY,1555616902,584954723,BOT,BOT,LIVE
1637046616.713192,BOTS_ONLY,442958340,58115440,USER,BOT,HIGH
