time,annotator,analysed_acc_vk_id,human_answer,true_label,dataset
1649869369.092832,1,593384441,BOT,['bot'],['Smoservice_C.txt']
1649869369.5136597,3,97933135,USER,"['student', 'shift']","['student', 'shift']"
1649869379.543957,3,440445111,BOT,['bot'],['Z1Y1X1_B.txt']
1649869389.552086,6,691912975,BOT,['bot'],['Godlikes.txt']
1649869394.27251,3,96729906,USER,"['student', 'shift']","['student', 'shift']"
1649869397.266961,6,99846861,USER,"['student', 'shift']","['student', 'shift']"
1649869401.9878693,6,429713593,BOT,['random'],['random']
1649869410.8586345,6,155262469,НЕ ЗНАЮ,['bot'],['OLENI_LOW.txt']
1649869411.011611,3,560433994,BOT,['bot'],"['Prtut_B.txt', 'smmpromo_A.txt', 'Mrpopular_C.txt']"
1649869412.5608938,1,301069456,USER,"['student', 'shift']","['student', 'shift']"
1649869415.9924648,6,688827339,BOT,['bot'],['PRmotion_A.txt']
1649869417.9856794,3,657287552,BOT,['random'],['random']
1649869419.9532254,6,688120040,BOT,['bot'],"['Hideflow_B.txt', 'Smoservice_F.txt', 'Smoservice_A.txt']"
1649869422.8806727,1,657822030,BOT,['bot'],['Z1Y1X1_B.txt']
1649869425.9769464,6,687216011,BOT,['bot'],"['wiq.txt', 'Youliker_A.txt']"
1649869426.4782422,3,618806439,BOT,"['random', 'shift']","['random', 'shift']"
1649869436.6439202,1,496706555,BOT,['random'],['random']
1649869438.2774694,3,687904624,BOT,['bot'],['GetLike.txt']
1649869441.744735,1,656825231,BOT,['bot'],['Youliker_B.txt']
1649869444.2991884,6,320764714,BOT,['bot'],['Z1Y1X1_A.txt']
1649869446.7482605,1,536363183,BOT,['bot'],"['Hideflow_B.txt', 'Mrpopular_C.txt', 'Mrpopular_A.txt']"
1649869449.8709998,3,508139524,USER,['bot'],['Socelin_B.txt']
1649869450.2998755,0,75006990,BOT,['bot'],"['Smoservice_B.txt', 'Smoservice_E.txt', 'Youliker_A.txt']"
1649869456.0082777,6,647921894,BOT,['bot'],['Sprintersmm_B.txt']
1649869456.265807,0,24104555,USER,['shift'],['shift']
1649869459.655032,3,464003139,BOT,['bot'],['tmsmm _C.txt']
1649869460.5565605,0,690996900,BOT,['bot'],['Sprintersmm_A.txt']
1649869464.8455985,6,451848106,BOT,"['random', 'shift']","['random', 'shift']"
1649869465.2621083,1,136926119,НЕ ЗНАЮ,['bot'],['Z1Y1X1_A.txt']
1649869465.5931566,0,597735436,BOT,['bot'],"['smmOG_B.txt', 'Hideflow_C.txt', 'smmyt_D.txt']"
1649869468.32304,3,339907268,USER,['bot'],"['smmOG_B.txt', 'tmsmm _B.txt']"
1649869479.6236436,6,273194494,USER,"['student', 'shift']","['student', 'shift']"
1649869480.6800327,1,112392181,USER,"['student', 'shift']","['student', 'shift']"
1649869480.8438942,3,544222113,BOT,['bot'],['PRmotion_B.txt']
1649869484.1175234,6,555474346,BOT,['bot'],['OLENI_MID.txt']
1649869485.484284,1,688141546,BOT,['bot'],"['Smoservice_B.txt', 'Smoservice_E.txt']"
1649869486.574322,0,594714708,BOT,['bot'],['smmyt_C.txt']
1649869490.3819778,0,688130275,BOT,['bot'],"['Hideflow_B.txt', 'Smoservice_B.txt', 'Smoservice_D.txt']"
1649869492.087989,3,14055381,USER,['shift'],['shift']
1649869495.9419322,6,11772568,USER,['bot'],['MARSHRUTKA_HIGH.txt']
1649869496.1038136,0,322464314,BOT,['bot'],['OLENI_LOW.txt']
1649869499.3821845,1,673266101,BOT,['bot'],['GetLike.txt']
1649869501.6323743,0,145270426,USER,"['student', 'shift']","['student', 'shift']"
1649869505.2164874,0,691033437,BOT,['bot'],['Socelin_A.txt']
1649869507.734141,1,458196285,BOT,['random'],['random']
1649869509.9051828,3,688139210,BOT,['bot'],"['wiq.txt', 'Smoservice_E.txt', 'Smoservice_F.txt', 'Smoservice_A.txt']"
1649869512.2601705,0,387879708,USER,['bot'],"['wiq.txt', 'Smoservice_E.txt', 'Youliker_A.txt', 'Smoservice_C.txt']"
1649869517.5803535,6,567516812,BOT,['bot'],"['PARIK_LOW.txt', 'PARIK_MID.txt']"
1649869520.280359,1,269693882,BOT,['random'],['random']
1649869524.2723389,0,375302679,USER,['shift'],['shift']
1649869527.016105,6,583866533,НЕ ЗНАЮ,['bot'],['MARSHRUTKA_LOW.txt']
1649869528.3588924,0,642319753,BOT,['random'],['random']
1649869528.679561,1,169230287,USER,"['student', 'shift']","['student', 'shift']"
1649869533.8028631,1,250287239,BOT,"['student', 'shift']","['student', 'shift']"
1649869536.4094892,0,663958419,BOT,['bot'],['smmpromo_C.txt']
1649869538.143908,3,420365609,USER,['bot'],['Mary_El_report_22_07.txt']
1649869543.6226437,0,454348705,USER,"['student', 'shift']","['student', 'shift']"
1649869544.1891713,1,476425392,BOT,['random'],['random']
1649869546.8393023,3,217765771,BOT,['bot'],['Mary_El_report_11_08_21.txt']
1649869548.3148334,0,585824333,BOT,['bot'],['OLENI_MID.txt']
1649869552.835196,3,691108514,BOT,['bot'],['Prtut_C.txt']
1649869557.8576353,1,249226700,BOT,['bot'],"['PARIK_HIGH.txt', 'PARIK_MID.txt']"
1649869558.3276906,0,539731390,USER,['bot'],"['Mrpopular_D.txt', 'Mrpopular_F.txt', 'Mrpopular_C.txt']"
1649869560.238374,6,385461007,USER,['bot'],"['Hideflow_C.txt', 'Likeinsta.txt']"
1649869563.603599,0,688930765,BOT,['bot'],['smmyt_B.txt']
1649869567.724225,0,214295816,USER,"['student', 'shift']","['student', 'shift']"
1649869573.2426746,0,217765743,USER,['bot'],['Ohta_Month.txt']
1649869577.007803,3,397943517,USER,['bot'],"['smmyt_D.txt', 'smmyt_E.txt']"
1649869577.70181,0,689319550,BOT,['bot'],['smmpromo_A.txt']
1649869579.2874365,1,530546126,BOT,['bot'],"['smmpromo_B.txt', 'smmyt_A.txt', 'tmsmm _C.txt']"
1649869579.4334896,6,219216123,BOT,['bot'],"['Youliker_A.txt', 'Smoservice_C.txt', 'Hideflow_A.txt']"
1649869581.9809058,0,691301205,BOT,['bot'],['Godlikes.txt']
1649869585.7954023,0,620294079,BOT,['bot'],"['GetLike.txt', 'smmtouch.txt', 'Likeinsta.txt']"
1649869586.5018544,3,459700599,BOT,['bot'],"['Sprintersmm_C.txt', 'Prtut_C.txt']"
1649869590.5734603,0,507834311,USER,"['student', 'shift']","['student', 'shift']"
1649869594.863515,1,76100158,USER,['random'],['random']
1649869596.111535,3,682796631,BOT,['bot'],['Prtut_A.txt']
1649869598.6619952,0,640615476,BOT,['bot'],"['smmyt_D.txt', 'tmsmm _B.txt', 'smmOG_A.txt', 'followers.txt']"
1649869603.208845,3,316080324,BOT,['random'],['random']
1649869605.0495317,0,297747909,USER,['random'],['random']
1649869608.7170725,1,186696416,BOT,['random'],['random']
1649869610.7228034,3,13343055,USER,['shift'],['shift']
1649869611.2112455,0,457701759,BOT,['random'],['random']
1649869611.6626942,0,239419694,BOT,['bot'],['smmOG_B.txt']
1649869619.297881,0,179274297,USER,['random'],['random']
1649869619.5013115,3,685020105,USER,['bot'],"['GetLike.txt', 'boss_like_B.txt', 'Likeinsta.txt']"
1649869621.8910055,0,444835104,USER,['random'],['random']
1649869625.591163,3,691915101,BOT,['bot'],['Godlikes.txt']
1649869634.6327431,3,580265300,BOT,['bot'],['MARSHRUTKA_LOW.txt']
1649869635.5737174,6,367850774,НЕ ЗНАЮ,['bot'],"['social_bots.txt', 'Ohta_Month.txt']"
1649869639.2641554,3,511289377,USER,['bot'],"['PARIK_HIGH.txt', 'PARIK_LOW.txt', 'PARIK_MID.txt']"
1649869640.0510435,0,688277216,BOT,['bot'],['prostospec.txt']
1649869640.765152,6,47305541,НЕ ЗНАЮ,['random'],['random']
1649869647.614439,6,504982067,USER,"['student', 'shift']","['student', 'shift']"
1649869647.785323,1,475351737,USER,['bot'],['Socelin_B.txt']
1649869648.7973864,0,230767095,BOT,"['random', 'shift']","['random', 'shift']"
1649869651.7064395,6,689466746,BOT,['bot'],['Sprintersmm_A.txt']
1649869653.5814836,0,467572250,BOT,['bot'],"['Mrpopular_D.txt', 'smmpromo_C.txt', 'Mrpopular_F.txt', 'Mrpopular_E.txt']"
1649869654.9832823,3,492733813,USER,['bot'],['tmsmm _A.txt']
1649869657.9964828,1,564941926,НЕ ЗНАЮ,['bot'],['Cashbox.txt']
1649869660.782812,6,526260760,НЕ ЗНАЮ,"['student', 'shift']","['student', 'shift']"
1649869661.1247034,0,483672645,USER,['bot'],['Sprintersmm_B.txt']
1649869662.949347,1,328892232,BOT,['bot'],"['wiq.txt', 'Smoservice_A.txt', 'Hideflow_A.txt']"
1649869663.1884365,0,324632428,USER,['bot'],['Z1Y1X1_A.txt']
1649869665.0280795,6,660316458,BOT,['random'],['random']
1649869667.397303,3,67380218,USER,['bot'],['smmOG_A.txt']
1649869672.440953,0,541114437,USER,['bot'],['Prtut_A.txt']
1649869679.3153968,0,664719407,BOT,['bot'],['Z1Y1X1_B.txt']
1649869679.8446636,1,357302446,USER,['bot'],"['Mrpopular_D.txt', 'Mrpopular_F.txt', 'Mrpopular_E.txt']"
1649869687.2033744,0,409784794,USER,['bot'],['OLENI_HIGH.txt']
1649869688.9464777,6,479342431,USER,['bot'],['OLENI_HIGH.txt']
1649869692.06434,0,162407688,USER,['shift'],['shift']
1649869694.0986662,6,169225634,USER,"['student', 'shift']","['student', 'shift']"
1649869695.2993464,3,584379791,BOT,['bot'],"['PARIK_HIGH.txt', 'PARIK_LOW.txt', 'PARIK_MID.txt']"
1649869697.5923965,0,525536608,USER,['bot'],"['social_bots.txt', 'Ohta_Month.txt']"
1649869703.6130378,6,618023408,BOT,['bot'],"['Likeinsta.txt', 'tmsmm _B.txt', 'smmOG_A.txt']"
1649869707.121473,1,662787857,BOT,['bot'],['Likeinsta.txt']
1649869709.6332507,0,318803743,USER,['bot'],['followers.txt']
1649869714.7733805,1,688138758,BOT,['bot'],['Smoservice_D.txt']
1649869715.2965555,0,685804919,USER,['bot'],['Mrpopular_C.txt']
1649869716.6988432,0,327162012,USER,['bot'],"['Cashbox.txt', 'followers.txt']"
1649869717.508705,3,335127637,USER,['bot'],"['smmyt_A.txt', 'smmyt_B.txt']"
1649869722.4965515,6,685179312,BOT,['bot'],['PRmotion_B.txt']
1649869722.9869514,3,64309249,USER,"['student', 'shift']","['student', 'shift']"
1649869724.4939003,0,173125167,BOT,['bot'],"['Smoservice_B.txt', 'Smoservice_F.txt']"
1649869728.1174834,1,168632616,BOT,['shift'],['shift']
1649869729.4669795,6,19122664,НЕ ЗНАЮ,['random'],['random']
1649869732.2144108,3,613015984,USER,['bot'],['Youliker_B.txt']
1649869733.172115,1,626547099,BOT,['bot'],['Prtut_A.txt']
1649869734.488643,0,180770317,USER,"['student', 'shift']","['student', 'shift']"
1649869735.497331,6,198441934,USER,"['student', 'shift']","['student', 'shift']"
1649869738.515923,0,615033556,USER,['bot'],['Sprintersmm_B.txt']
1649869741.6087756,3,476384758,BOT,['bot'],"['Mrpopular_C.txt', 'Mrpopular_B.txt']"
1649869745.0373845,1,221341961,BOT,['bot'],['Prtut_C.txt']
1649869745.2971988,0,557775675,USER,['bot'],['smmyt_C.txt']
1649869748.8103445,3,688116136,BOT,['bot'],"['prostospec.txt', 'Smoservice_C.txt']"
1649869751.224899,1,256771157,BOT,['bot'],['Sprintersmm_C.txt']
1649869755.5516927,0,570671908,BOT,['bot'],['followers.txt']
1649869758.0372422,3,213660367,USER,"['student', 'shift']","['student', 'shift']"
1649869758.4119542,6,570970431,НЕ ЗНАЮ,['shift'],['shift']
1649869762.179606,0,145585027,USER,"['student', 'shift']","['student', 'shift']"
1649869763.4773712,3,690982615,BOT,['bot'],['Sprintersmm_B.txt']
1649869770.6387658,1,224636749,BOT,['bot'],['Mary_El_report_11_08_21.txt']
1649869774.5508246,3,161485564,USER,['bot'],['OLENI_HIGH.txt']
1649869775.5288353,6,616796363,BOT,['bot'],['smmpromo_B.txt']
1649869776.9701293,1,583835352,BOT,['bot'],['OLENI_MID.txt']
1649869783.1209044,3,153315079,USER,"['student', 'shift']","['student', 'shift']"
1649869785.515973,1,343646372,USER,['bot'],['followers.txt']
1649869790.0427024,3,688132998,USER,['bot'],['wiq.txt']
1649869791.9706662,6,551479026,BOT,['bot'],['Z1Y1X1_B.txt']
1649869792.491335,1,551007585,BOT,['random'],['random']
1649869796.5075388,6,251751920,НЕ ЗНАЮ,['random'],['random']
1649869797.3428311,3,46727340,USER,"['student', 'shift']","['student', 'shift']"
1649869804.947362,6,203716157,BOT,['random'],['random']
1649869807.497934,3,62315714,USER,"['student', 'shift']","['student', 'shift']"
1649869808.8714693,1,221009784,USER,"['student', 'shift']","['student', 'shift']"
1649869813.9540846,6,640543613,BOT,['bot'],['Smoservice_B.txt']
1649869814.44128,3,583406875,BOT,['bot'],['OLENI_MID.txt']
1649869817.8176043,3,22790398,BOT,['random'],['random']
1649869821.5748682,6,690981446,BOT,['bot'],['Prtut_B.txt']
1649869828.434178,3,609566393,BOT,['bot'],"['Hideflow_B.txt', 'smmpromo_A.txt', 'Prtut_A.txt']"
1649869831.3793275,6,612847950,BOT,['bot'],"['Smoservice_B.txt', 'Smoservice_C.txt']"
1649869834.442711,3,608252214,BOT,['bot'],"['smmpromo_C.txt', 'Mrpopular_D.txt']"
1649869841.0047395,6,597646640,BOT,['bot'],['Smoservice_A.txt']
1649869844.968481,3,708773,USER,['shift'],['shift']
1649869849.2928834,6,208544146,USER,"['student', 'shift']","['student', 'shift']"
1649869850.9682064,3,689804857,BOT,['bot'],['smmpromo_B.txt']
1649869856.9203312,6,420365609,BOT,['bot'],['Mary_El_report_22_07.txt']
1649869857.8681543,3,688928110,BOT,['bot'],"['tmsmm _C.txt', 'smmyt_A.txt', 'smmyt_B.txt']"
1649869861.4261737,6,394368805,BOT,['bot'],['Sprintersmm_C.txt']
1649869880.208768,6,609566393,BOT,['bot'],"['Hideflow_B.txt', 'smmpromo_A.txt', 'Prtut_A.txt']"
1649869882.148558,3,582102771,BOT,['bot'],['OLENI_LOW.txt']
1649869886.5168817,6,273703234,НЕ ЗНАЮ,"['random', 'shift']","['random', 'shift']"
1649869892.2460809,6,556499078,BOT,['random'],['random']
1649869896.7554927,3,126901629,USER,['bot'],['MARSHRUTKA_HIGH.txt']
1649869900.677959,1,684999709,BOT,['bot'],"['Mrpopular_D.txt', 'smmpromo_C.txt', 'Mrpopular_F.txt', 'Mrpopular_E.txt']"
1649869901.131066,6,480332134,BOT,"['random', 'shift']","['random', 'shift']"
1649869907.0352118,1,655369730,BOT,['bot'],"['smmpromo_A.txt', 'Mrpopular_C.txt']"
1649869907.431358,6,688496736,BOT,['bot'],"['Mrpopular_C.txt', 'Mrpopular_B.txt']"
1649869912.4750826,6,650226016,BOT,['bot'],"['Smoservice_B.txt', 'Smoservice_D.txt']"
1649869915.1192462,1,610723889,BOT,['bot'],['smmyt_B.txt']
1649869922.3475535,6,668587,USER,['shift'],['shift']
1649869922.7734263,1,6124671,USER,['random'],['random']
1649869936.5353189,6,651810861,BOT,['bot'],['smmOG_B.txt']
1649869943.1320095,6,486669430,BOT,"['random', 'shift']","['random', 'shift']"
1649869950.040283,3,300813751,НЕ ЗНАЮ,['random'],['random']
1649869958.8084636,1,194469205,BOT,"['student', 'shift']","['student', 'shift']"
1649869961.4970844,3,601573796,USER,['bot'],['Z1Y1X1_A.txt']
1649869963.0340383,6,544001580,BOT,['bot'],['smmyt_D.txt']
1649869964.272105,1,688138521,BOT,['bot'],"['Smoservice_D.txt', 'Smoservice_F.txt']"
1649869971.771454,1,621524007,НЕ ЗНАЮ,"['random', 'shift']","['random', 'shift']"
1649869973.3268526,3,570208866,BOT,['random'],['random']
1649869977.1974978,1,347677605,BOT,"['random', 'shift']","['random', 'shift']"
1649869981.0220995,6,64509740,USER,"['student', 'shift']","['student', 'shift']"
1649869984.627002,1,685812040,BOT,['bot'],['Mrpopular_B.txt']
1649869986.365183,6,688933351,BOT,['bot'],['smmyt_A.txt']
1649869988.0931969,3,325490810,BOT,['random'],['random']
1649869992.97561,1,491560855,USER,['bot'],['OLENI_HIGH.txt']
1649869998.5896182,3,690636324,BOT,['bot'],['Socelin_A.txt']
1649870008.8967242,1,537533671,BOT,['bot'],['PARIK_MID.txt']
1649870013.2600095,6,175532072,USER,['shift'],['shift']
1649870019.857167,3,628000891,USER,['bot'],"['social_bots.txt', 'Ohta_Month.txt']"
1649870021.0143826,1,72014303,НЕ ЗНАЮ,['bot'],['MARSHRUTKA_HIGH.txt']
1649870025.1567862,6,688187538,BOT,['bot'],"['Mrpopular_D.txt', 'smmpromo_C.txt', 'Mrpopular_F.txt', 'Mrpopular_E.txt']"
1649870025.7856405,3,559339833,BOT,['random'],['random']
1649870026.6554303,1,690162491,BOT,['bot'],"['smmOG_B.txt', 'smmOG_A.txt']"
1649870031.5986004,1,636227357,BOT,['bot'],['tmsmm _C.txt']
1649870032.031185,3,598675973,BOT,['random'],['random']
1649870034.6358404,6,682416228,BOT,['bot'],"['boss_like_B.txt', 'Likeinsta.txt']"
1649870038.7206285,1,36646703,USER,"['student', 'shift']","['student', 'shift']"
1649870038.879316,3,229865547,BOT,['bot'],"['Smoservice_D.txt', 'Smoservice_F.txt', 'Smoservice_A.txt']"
1649870039.9808795,6,180712033,НЕ ЗНАЮ,['random'],['random']
1649870045.3073776,6,350582653,НЕ ЗНАЮ,['random'],['random']
1649870057.3946033,3,246531728,BOT,['bot'],['Cashbox.txt']
1649870057.8626103,6,520608516,BOT,['bot'],"['Mrpopular_F.txt', 'Mrpopular_E.txt']"
1649870058.6204832,1,336350239,BOT,"['student', 'shift']","['student', 'shift']"
1649870063.9964824,1,688081465,BOT,['bot'],['prostospec.txt']
1649870064.455421,6,334546655,BOT,['bot'],['boss_like_A.txt']
1649870064.8453274,3,364227518,BOT,['bot'],['Sprintersmm_A.txt']
1649870072.9775352,6,664302521,BOT,['bot'],['smmpromo_C.txt']
1649870073.803603,3,541039998,BOT,"['random', 'shift']","['random', 'shift']"
1649870074.9058497,1,28514367,BOT,['bot'],['tmsmm _A.txt']
1649870083.7368908,3,485002913,BOT,['bot'],['Sprintersmm_A.txt']
1649870085.546983,6,561915176,BOT,['bot'],"['Mrpopular_D.txt', 'Mrpopular_B.txt']"
1649870085.905131,1,431122453,BOT,['bot'],['Hideflow_C.txt']
1649870096.0636408,3,452196687,BOT,"['random', 'shift']","['random', 'shift']"
1649870098.3928504,6,261575305,BOT,['bot'],['Cashbox.txt']
1649870113.23551,1,680248459,BOT,['bot'],"['smmOG_B.txt', 'V-like.txt', 'smmOG_A.txt']"
1649870117.639912,6,205589804,BOT,['bot'],"['tmsmm _B.txt', 'smmyt_E.txt']"
1649870124.999295,6,567771791,BOT,['bot'],"['social_bots.txt', 'Ohta_Month.txt']"
1649870125.975174,1,216984307,BOT,"['student', 'shift']","['student', 'shift']"
1649870131.1449032,6,18779580,НЕ ЗНАЮ,['shift'],['shift']
1649870131.7294111,1,487893416,BOT,['bot'],"['PARIK_HIGH.txt', 'PARIK_LOW.txt']"
1649870142.1601844,6,609175739,BOT,['bot'],"['Hideflow_C.txt', 'tmsmm _B.txt']"
1649870149.680205,6,197916448,USER,['bot'],['Youliker_B.txt']
1649870151.908064,1,584068595,BOT,['bot'],['PRmotion_B.txt']
1649870154.6711595,6,427930420,BOT,['bot'],['Socelin_A.txt']
1649870163.8055918,3,535468667,BOT,['bot'],['Socelin_A.txt']
1649870170.700533,6,549743208,BOT,['bot'],['tmsmm _A.txt']
1649870176.4703658,3,307563049,USER,['bot'],"['boss_like_B.txt', 'Likeinsta.txt']"
1649870177.092455,6,237072391,USER,"['student', 'shift']","['student', 'shift']"
1649870181.696421,6,156307304,НЕ ЗНАЮ,['random'],['random']
1649870186.6642778,1,688761274,НЕ ЗНАЮ,['bot'],['smmOG_B.txt']
1649870192.7942038,1,688120577,BOT,['bot'],['Hideflow_A.txt']
1649870203.1306572,6,471367365,BOT,['bot'],"['PARIK_HIGH.txt', 'smmpromo_C.txt']"
1649870214.4950008,6,119626153,BOT,['shift'],['shift']
1649870216.3239863,1,227080752,USER,['shift'],['shift']
1649870221.8208785,6,232807299,BOT,['bot'],['Mary_El_report_11_08_21.txt']
1649870229.1739578,1,636276166,USER,['bot'],['Mary_El_report_22_07.txt']
1649870236.4632428,1,110519629,USER,"['student', 'shift']","['student', 'shift']"
1649870244.5827594,1,249054913,НЕ ЗНАЮ,"['student', 'shift']","['student', 'shift']"
1649870265.784304,1,132588499,BOT,['bot'],['Z1Y1X1_A.txt']
1649870274.3797166,1,688132572,BOT,['bot'],"['prostospec.txt', 'Smoservice_E.txt']"
1649870282.4177682,1,488481148,BOT,['shift'],['shift']
1649870290.441846,1,690996844,BOT,['bot'],"['Prtut_B.txt', 'Prtut_A.txt']"
1649870296.3427522,1,685780329,BOT,['bot'],['smmpromo_A.txt']
1649870303.4606051,1,686757562,BOT,['bot'],['Z1Y1X1_B.txt']
1649870318.383036,1,645204380,НЕ ЗНАЮ,['bot'],"['Socelin_A.txt', 'Socelin_B.txt']"
1649870328.7633011,1,610296100,USER,['bot'],['Sprintersmm_C.txt']
1649870345.4975753,1,176735935,USER,"['student', 'shift']","['student', 'shift']"
1649870354.4563024,1,62548521,USER,['shift'],['shift']
1649870362.241588,1,313436173,BOT,['bot'],"['smmOG_A.txt', 'followers.txt']"
1649870368.1654744,1,580793425,BOT,['bot'],['OLENI_LOW.txt']
1649870379.723216,1,679347648,BOT,['bot'],['GetLike.txt']
1649870400.7407963,1,616721061,НЕ ЗНАЮ,['bot'],"['boss_like_A.txt', 'PRmotion_B.txt']"
1649870422.304509,1,688138278,BOT,['bot'],['smmtouch.txt']
1649870429.8171792,1,389398186,BOT,['bot'],['Godlikes.txt']
1649870441.5884943,1,305712197,BOT,['bot'],['Sprintersmm_B.txt']
1649870451.5667362,1,597118710,BOT,['random'],['random']
1649870464.029993,1,189787384,BOT,['bot'],['OLENI_MID.txt']
1649870472.2339249,1,261480784,BOT,"['random', 'shift']","['random', 'shift']"
1649870482.168507,1,633116733,BOT,['bot'],['Socelin_A.txt']
1649870482.377673,1,214703183,BOT,['random'],['random']
1649870489.3515687,1,688227692,BOT,['bot'],"['Smoservice_E.txt', 'Smoservice_F.txt']"
1649870501.0779643,1,328461335,НЕ ЗНАЮ,['bot'],['tmsmm _A.txt']
1649875501.3625634,8,89713542,BOT,"['random', 'shift']","['random', 'shift']"
1649875659.0200734,8,683206738,BOT,['bot'],['Z1Y1X1_B.txt']
1649875670.8067086,8,538664788,BOT,"['random', 'shift']","['random', 'shift']"
1649875675.5001051,8,688970689,BOT,['bot'],['smmyt_B.txt']
1649875730.8131213,8,398152761,USER,['bot'],['tmsmm _A.txt']
1649875740.6666226,8,578634729,BOT,['random'],['random']
1649875757.777822,8,129039819,USER,"['student', 'shift']","['student', 'shift']"
1649875781.2574215,8,71471210,USER,['bot'],['Youliker_B.txt']
1649875787.8579605,8,688961987,BOT,['bot'],['smmpromo_B.txt']
1649875791.7489877,8,688117163,BOT,['bot'],['wiq.txt']
1649875836.508411,8,172796417,USER,"['student', 'shift']","['student', 'shift']"
1649875844.8934922,8,685188619,НЕ ЗНАЮ,['bot'],"['Mrpopular_C.txt', 'Mrpopular_A.txt']"
1649875859.136845,8,193839296,USER,"['random', 'shift']","['random', 'shift']"
1649875879.7323294,8,191470208,BOT,['bot'],"['Smoservice_E.txt', 'Smoservice_F.txt', 'Smoservice_C.txt']"
